,SolN,Fragments,Excess,ObjValNoPen,ObjValWithPen,Assignments
0,1,"['frag_06_c00001', 'frag_15_c00001']","[[], [8]]",8.93801809667174,9.93801809667174,"[[(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)]]"
1,2,"['frag_15_c00001', 'frag_06_c00001']","[[8], []]",8.938018096671744,9.938018096671744,"[[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)], [(2, 7), (3, 8), (1, 9)]]"
2,3,"['frag_06_c00001', 'frag_15_c00001']","[[], [8]]",8.938018096671744,9.938018096671744,"[[(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)]]"
3,4,"['frag_15_c00001', 'frag_06_c00001']","[[8], []]",8.938018096671744,9.938018096671744,"[[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)], [(2, 7), (3, 8), (1, 9)]]"
4,5,"['frag_06_c00001', 'frag_15_c00001']","[[], [8]]",9.41130202090076,10.41130202090076,"[[(2, 7), (3, 8), (1, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)]]"
5,6,"['frag_06_c00001', 'frag_15_c00001']","[[], [8]]",9.41130202090076,10.41130202090076,"[[(2, 7), (3, 8), (1, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)]]"
6,7,"['frag_15_c00001', 'frag_06_c00001']","[[8], []]",9.41130202090076,10.41130202090076,"[[(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 7), (3, 8), (1, 9)]]"
7,8,"['frag_15_c00001', 'frag_06_c00001']","[[8], []]",9.41130202090076,10.41130202090076,"[[(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 7), (3, 8), (1, 9)]]"
8,9,"['frag_06_c00001', 'frag_15_c00001']","[[8], []]",9.93197167657955,10.93197167657955,"[[(3, 8), (1, 9)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7)]]"
9,10,"['frag_15_c00001', 'frag_06_c00001']","[[], [8]]",9.93197167657955,10.93197167657955,"[[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7)], [(3, 8), (1, 9)]]"
10,11,"['frag_06_c00001', 'frag_15_c00001']","[[8], []]",9.93197167657955,10.93197167657955,"[[(3, 8), (1, 9)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7)]]"
11,12,"['frag_15_c00001', 'frag_06_c00001']","[[], [8]]",9.931971676579554,10.931971676579554,"[[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7)], [(3, 8), (1, 9)]]"
12,13,"['frag_06_c00001', 'frag_15_c00001']","[[], [8]]",10.110261629768502,11.110261629768502,"[[(1, 3), (2, 7), (3, 8)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6), (3, 9)]]"
13,14,"['frag_15_c00001', 'frag_06_c00001']","[[8], []]",10.110261629768505,11.110261629768505,"[[(1, 1), (2, 2), (4, 4), (5, 5), (6, 6), (3, 9)], [(1, 3), (2, 7), (3, 8)]]"
14,15,"['frag_06_c00001', 'frag_15_c00001']","[[], [8]]",10.110261629768509,11.110261629768509,"[[(1, 3), (2, 7), (3, 8)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6), (3, 9)]]"
15,16,"['frag_15_c00001', 'frag_06_c00001']","[[8], []]",10.110261629768509,11.110261629768509,"[[(1, 1), (2, 2), (4, 4), (5, 5), (6, 6), (3, 9)], [(1, 3), (2, 7), (3, 8)]]"
16,17,"['frag_06_c00001', 'frag_15_c00001']","[[8], []]",10.40525560080857,11.40525560080857,"[[(3, 8), (1, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (7, 7)]]"
17,18,"['frag_15_c00001', 'frag_06_c00001']","[[], [8]]",10.40525560080857,11.40525560080857,"[[(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (7, 7)], [(3, 8), (1, 9)]]"
18,19,"['frag_15_c00001', 'frag_06_c00001']","[[], [8]]",10.40525560080857,11.40525560080857,"[[(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (7, 7)], [(3, 8), (1, 9)]]"
19,20,"['frag_06_c00001', 'frag_15_c00001']","[[8], []]",10.405255600808573,11.405255600808573,"[[(3, 8), (1, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (7, 7)]]"
20,21,"['frag_06_c00001', 'frag_15_c00001']","[[], [8]]",10.58354555399752,11.58354555399752,"[[(1, 3), (2, 7), (3, 8)], [(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)]]"
21,22,"['frag_15_c00001', 'frag_06_c00001']","[[8], []]",10.58354555399752,11.58354555399752,"[[(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)], [(1, 3), (2, 7), (3, 8)]]"
22,23,"['frag_15_c00001', 'frag_06_c00001']","[[8], []]",10.583545553997524,11.583545553997524,"[[(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)], [(1, 3), (2, 7), (3, 8)]]"
23,24,"['frag_06_c00001', 'frag_15_c00001']","[[], [8]]",10.583545553997524,11.583545553997524,"[[(1, 3), (2, 7), (3, 8)], [(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (3, 9)]]"
24,25,"['frag_03_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[7], [8], [6]]",8.915341198030337,11.915341198030337,"[[(1, 9)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)], [(2, 7), (3, 8)]]"
25,26,"['frag_03_c00001', 'frag_06_c00001', 'frag_15_c00001']","[[7], [6], [8]]",8.915341198030337,11.915341198030337,"[[(1, 9)], [(2, 7), (3, 8)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)]]"
26,27,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[6], [8], [7]]",8.91534119803034,11.91534119803034,"[[(2, 7), (3, 8)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)], [(1, 9)]]"
27,28,"['frag_03_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[7], [8], [6]]",8.91534119803034,11.91534119803034,"[[(1, 9)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)], [(2, 7), (3, 8)]]"
28,29,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[6], [8], [7]]",8.91534119803034,11.91534119803034,"[[(2, 7), (3, 8)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)], [(1, 9)]]"
29,30,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[6], [8], [7]]",8.91534119803034,11.91534119803034,"[[(2, 7), (3, 8)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)], [(1, 9)]]"
30,31,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[6], [8], [7]]",8.91534119803034,11.91534119803034,"[[(2, 7), (3, 8)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)], [(1, 9)]]"
31,32,"['frag_03_c00001', 'frag_06_c00001', 'frag_15_c00001']","[[7], [6], [8]]",8.91534119803034,11.91534119803034,"[[(1, 9)], [(2, 7), (3, 8)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)]]"
32,33,"['frag_15_c00001', 'frag_06_c00001']","[[], [8]]",11.104215209676312,12.104215209676312,"[[(1, 1), (2, 2), (4, 4), (5, 5), (6, 6), (7, 7), (3, 9)], [(1, 3), (3, 8)]]"
33,34,"['frag_06_c00001', 'frag_15_c00001']","[[8], []]",11.104215209676312,12.104215209676312,"[[(1, 3), (3, 8)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6), (7, 7), (3, 9)]]"
34,35,"['frag_06_c00001', 'frag_15_c00001']","[[8], []]",11.104215209676312,12.104215209676312,"[[(1, 3), (3, 8)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6), (7, 7), (3, 9)]]"
35,36,"['frag_15_c00001', 'frag_06_c00001']","[[], [8]]",11.104215209676315,12.104215209676315,"[[(1, 1), (2, 2), (4, 4), (5, 5), (6, 6), (7, 7), (3, 9)], [(1, 3), (3, 8)]]"
36,37,"['frag_06_c00001', 'frag_11_c00001', 'frag_08_c00001']","[[6], [8], [7]]",9.122865000164843,12.122865000164843,"[[(2, 7), (3, 8)], [(2, 4), (3, 5), (4, 6), (1, 9)], [(1, 1), (2, 2), (3, 3)]]"
37,38,"['frag_11_c00001', 'frag_08_c00001', 'frag_06_c00001']","[[8], [7], [6]]",9.122865000164847,12.122865000164847,"[[(2, 4), (3, 5), (4, 6), (1, 9)], [(1, 1), (2, 2), (3, 3)], [(2, 7), (3, 8)]]"
38,39,"['frag_11_c00001', 'frag_06_c00001', 'frag_08_c00001']","[[8], [6], [7]]",9.122865000164847,12.122865000164847,"[[(2, 4), (3, 5), (4, 6), (1, 9)], [(2, 7), (3, 8)], [(1, 1), (2, 2), (3, 3)]]"
39,40,"['frag_06_c00001', 'frag_11_c00001', 'frag_08_c00001']","[[6], [8], [7]]",9.122865000164847,12.122865000164847,"[[(2, 7), (3, 8)], [(2, 4), (3, 5), (4, 6), (1, 9)], [(1, 1), (2, 2), (3, 3)]]"
40,41,"['frag_08_c00001', 'frag_11_c00001', 'frag_06_c00001']","[[7], [8], [6]]",9.122865000164847,12.122865000164847,"[[(1, 1), (2, 2), (3, 3)], [(2, 4), (3, 5), (4, 6), (1, 9)], [(2, 7), (3, 8)]]"
41,42,"['frag_06_c00001', 'frag_08_c00001', 'frag_11_c00001']","[[6], [7], [8]]",9.12286500016485,12.12286500016485,"[[(2, 7), (3, 8)], [(1, 1), (2, 2), (3, 3)], [(2, 4), (3, 5), (4, 6), (1, 9)]]"
42,43,"['frag_11_c00001', 'frag_06_c00001', 'frag_08_c00001']","[[8], [6], [7]]",9.12286500016485,12.12286500016485,"[[(2, 4), (3, 5), (4, 6), (1, 9)], [(2, 7), (3, 8)], [(1, 1), (2, 2), (3, 3)]]"
43,44,"['frag_06_c00001', 'frag_08_c00001', 'frag_11_c00001']","[[6], [7], [8]]",9.12286500016485,12.12286500016485,"[[(2, 7), (3, 8)], [(1, 1), (2, 2), (3, 3)], [(2, 4), (3, 5), (4, 6), (1, 9)]]"
44,45,"['frag_11_c00001', 'frag_08_c00001', 'frag_06_c00001']","[[6, 8], [7], []]",9.140039139453307,12.140039139453307,"[[(2, 4), (3, 5), (4, 6)], [(1, 1), (2, 2), (3, 3)], [(2, 7), (3, 8), (1, 9)]]"
45,46,"['frag_11_c00001', 'frag_06_c00001', 'frag_08_c00001']","[[6, 8], [], [7]]",9.140039139453307,12.140039139453307,"[[(2, 4), (3, 5), (4, 6)], [(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2), (3, 3)]]"
46,47,"['frag_06_c00001', 'frag_08_c00001', 'frag_11_c00001']","[[], [7], [6, 8]]",9.140039139453307,12.140039139453307,"[[(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2), (3, 3)], [(2, 4), (3, 5), (4, 6)]]"
47,48,"['frag_06_c00001', 'frag_11_c00001', 'frag_08_c00001']","[[], [6, 8], [7]]",9.140039139453307,12.140039139453307,"[[(2, 7), (3, 8), (1, 9)], [(2, 4), (3, 5), (4, 6)], [(1, 1), (2, 2), (3, 3)]]"
48,49,"['frag_06_c00001', 'frag_11_c00001', 'frag_08_c00001']","[[], [6, 8], [7]]",9.140039139453307,12.140039139453307,"[[(2, 7), (3, 8), (1, 9)], [(2, 4), (3, 5), (4, 6)], [(1, 1), (2, 2), (3, 3)]]"
49,50,"['frag_06_c00001', 'frag_08_c00001', 'frag_11_c00001']","[[], [7], [6, 8]]",9.140039139453307,12.140039139453307,"[[(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2), (3, 3)], [(2, 4), (3, 5), (4, 6)]]"
50,51,"['frag_08_c00001', 'frag_11_c00001', 'frag_06_c00001']","[[7], [6, 8], []]",9.140039139453307,12.140039139453307,"[[(1, 1), (2, 2), (3, 3)], [(2, 4), (3, 5), (4, 6)], [(2, 7), (3, 8), (1, 9)]]"
51,52,"['frag_11_c00001', 'frag_06_c00001', 'frag_08_c00001']","[[6, 8], [], [7]]",9.140039139453307,12.140039139453307,"[[(2, 4), (3, 5), (4, 6)], [(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2), (3, 3)]]"
52,53,"['frag_15_c00001', 'frag_16_c00001']","[[6, 8], [7, 6, 8]]",7.17309338749871,12.17309338749871,"[[(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(1, 3), (5, 7), (6, 8), (7, 9)]]"
53,54,"['frag_15_c00001', 'frag_16_c00001']","[[6, 8], [7, 6, 8]]",7.173093387498714,12.173093387498714,"[[(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(1, 3), (5, 7), (6, 8), (7, 9)]]"
54,55,"['frag_15_c00001', 'frag_16_c00001']","[[6, 8], [7, 6, 8]]",7.173093387498714,12.173093387498714,"[[(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(1, 3), (5, 7), (6, 8), (7, 9)]]"
55,56,"['frag_16_c00001', 'frag_15_c00001']","[[7, 6, 8], [6, 8]]",7.173093387498714,12.173093387498714,"[[(1, 3), (5, 7), (6, 8), (7, 9)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)]]"
56,57,"['frag_16_c00001', 'frag_15_c00001']","[[6, 7, 6, 8], [8]]",7.268599273775642,12.268599273775642,"[[(5, 7), (6, 8), (7, 9)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)]]"
57,58,"['frag_15_c00001', 'frag_16_c00001']","[[8], [6, 7, 6, 8]]",7.268599273775646,12.268599273775646,"[[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)], [(5, 7), (6, 8), (7, 9)]]"
58,59,"['frag_15_c00001', 'frag_16_c00001']","[[8], [6, 7, 6, 8]]",7.268599273775646,12.268599273775646,"[[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)], [(5, 7), (6, 8), (7, 9)]]"
59,60,"['frag_15_c00001', 'frag_16_c00001']","[[8], [6, 7, 6, 8]]",7.268599273775649,12.26859927377565,"[[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)], [(5, 7), (6, 8), (7, 9)]]"
60,61,"['frag_15_c00001', 'frag_03_c00001']","[[], []]",12.354241139933126,12.354241139933126,"[[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7)], [(2, 8), (1, 9)]]"
61,62,"['frag_15_c00001', 'frag_03_c00001']","[[], []]",12.354241139933126,12.354241139933126,"[[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7)], [(2, 8), (1, 9)]]"
62,63,"['frag_03_c00001', 'frag_15_c00001']","[[], []]",12.354241139933126,12.354241139933126,"[[(2, 8), (1, 9)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7)]]"
63,64,"['frag_03_c00001', 'frag_15_c00001']","[[], []]",12.354241139933126,12.354241139933126,"[[(2, 8), (1, 9)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7)]]"
64,65,"['frag_16_c00001', 'frag_15_c00001']","[[7, 6, 8, 6], [8]]",7.384638974714644,12.384638974714644,"[[(5, 7), (6, 8), (1, 9)], [(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)]]"
65,66,"['frag_15_c00001', 'frag_16_c00001']","[[8], [7, 6, 8, 6]]",7.384638974714644,12.384638974714644,"[[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)], [(5, 7), (6, 8), (1, 9)]]"
66,67,"['frag_15_c00001', 'frag_16_c00001']","[[8], [7, 6, 8, 6]]",7.3846389747146475,12.384638974714647,"[[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)], [(5, 7), (6, 8), (1, 9)]]"
67,68,"['frag_15_c00001', 'frag_16_c00001']","[[8], [7, 6, 8, 6]]",7.3846389747146475,12.384638974714647,"[[(1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6)], [(5, 7), (6, 8), (1, 9)]]"
68,69,"['frag_03_c00001', 'frag_06_c00001', 'frag_15_c00001']","[[7], [6], [8]]",9.388625122259356,12.388625122259356,"[[(1, 9)], [(2, 7), (3, 8)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)]]"
69,70,"['frag_03_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[7], [8], [6]]",9.388625122259356,12.388625122259356,"[[(1, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 7), (3, 8)]]"
70,71,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[6], [8], [7]]",9.388625122259356,12.388625122259356,"[[(2, 7), (3, 8)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(1, 9)]]"
71,72,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[6], [8], [7]]",9.388625122259356,12.388625122259356,"[[(2, 7), (3, 8)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(1, 9)]]"
72,73,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[6], [8], [7]]",9.388625122259356,12.388625122259356,"[[(2, 7), (3, 8)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(1, 9)]]"
73,74,"['frag_06_c00001', 'frag_15_c00001', 'frag_03_c00001']","[[6], [8], [7]]",9.388625122259356,12.388625122259356,"[[(2, 7), (3, 8)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(1, 9)]]"
74,75,"['frag_03_c00001', 'frag_15_c00001', 'frag_06_c00001']","[[7], [8], [6]]",9.388625122259356,12.388625122259356,"[[(1, 9)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)], [(2, 7), (3, 8)]]"
75,76,"['frag_03_c00001', 'frag_06_c00001', 'frag_15_c00001']","[[7], [6], [8]]",9.388625122259356,12.388625122259356,"[[(1, 9)], [(2, 7), (3, 8)], [(6, 1), (2, 2), (3, 3), (4, 4), (5, 5), (1, 6)]]"
76,77,"['frag_15_c00001', 'frag_16_c00001']","[[8], [7, 6, 8, 6]]",7.471327132920205,12.471327132920205,"[[(1, 1), (2, 2), (4, 4), (5, 5), (6, 6), (3, 9)], [(1, 3), (5, 7), (6, 8)]]"
77,78,"['frag_15_c00001', 'frag_16_c00001']","[[8], [7, 6, 8, 6]]",7.471327132920205,12.471327132920205,"[[(1, 1), (2, 2), (4, 4), (5, 5), (6, 6), (3, 9)], [(1, 3), (5, 7), (6, 8)]]"
78,79,"['frag_15_c00001', 'frag_16_c00001']","[[8], [7, 6, 8, 6]]",7.471327132920205,12.471327132920205,"[[(1, 1), (2, 2), (4, 4), (5, 5), (6, 6), (3, 9)], [(1, 3), (5, 7), (6, 8)]]"
79,80,"['frag_16_c00001', 'frag_15_c00001']","[[7, 6, 8, 6], [8]]",7.471327132920209,12.471327132920209,"[[(1, 3), (5, 7), (6, 8)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6), (3, 9)]]"
80,81,"['frag_15_c00001', 'frag_16_c00001']","[[6, 7, 8], [6, 8]]",7.486422023543387,12.486422023543387,"[[(1, 1), (2, 2), (5, 5), (6, 6)], [(1, 3), (2, 4), (5, 7), (6, 8), (7, 9)]]"
81,82,"['frag_15_c00001', 'frag_16_c00001']","[[6, 7, 8], [6, 8]]",7.4864220235433905,12.48642202354339,"[[(1, 1), (2, 2), (5, 5), (6, 6)], [(1, 3), (2, 4), (5, 7), (6, 8), (7, 9)]]"
82,83,"['frag_16_c00001', 'frag_15_c00001']","[[6, 8], [6, 7, 8]]",7.4864220235433905,12.48642202354339,"[[(1, 3), (2, 4), (5, 7), (6, 8), (7, 9)], [(1, 1), (2, 2), (5, 5), (6, 6)]]"
83,84,"['frag_15_c00001', 'frag_16_c00001']","[[6, 7, 8], [6, 8]]",7.4864220235433905,12.48642202354339,"[[(1, 1), (2, 2), (5, 5), (6, 6)], [(1, 3), (2, 4), (5, 7), (6, 8), (7, 9)]]"
84,85,"['frag_11_c00001', 'frag_04_c00001', 'frag_06_c00001']","[[8], [], []]",11.493087827194515,12.493087827194515,"[[(1, 3), (2, 4), (3, 5), (4, 6)], [(1, 1), (2, 2)], [(2, 7), (3, 8), (1, 9)]]"
85,86,"['frag_06_c00001', 'frag_04_c00001', 'frag_11_c00001']","[[], [], [8]]",11.493087827194515,12.493087827194515,"[[(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2)], [(1, 3), (2, 4), (3, 5), (4, 6)]]"
86,87,"['frag_04_c00001', 'frag_11_c00001', 'frag_06_c00001']","[[], [8], []]",11.493087827194515,12.493087827194515,"[[(1, 1), (2, 2)], [(1, 3), (2, 4), (3, 5), (4, 6)], [(2, 7), (3, 8), (1, 9)]]"
87,88,"['frag_04_c00001', 'frag_06_c00001', 'frag_11_c00001']","[[], [], [8]]",11.493087827194515,12.493087827194515,"[[(1, 1), (2, 2)], [(2, 7), (3, 8), (1, 9)], [(1, 3), (2, 4), (3, 5), (4, 6)]]"
88,89,"['frag_04_c00001', 'frag_11_c00001', 'frag_06_c00001']","[[], [8], []]",11.493087827194515,12.493087827194515,"[[(1, 1), (2, 2)], [(1, 3), (2, 4), (3, 5), (4, 6)], [(2, 7), (3, 8), (1, 9)]]"
89,90,"['frag_06_c00001', 'frag_04_c00001', 'frag_11_c00001']","[[], [], [8]]",11.493087827194515,12.493087827194515,"[[(2, 7), (3, 8), (1, 9)], [(1, 1), (2, 2)], [(1, 3), (2, 4), (3, 5), (4, 6)]]"
90,91,"['frag_04_c00001', 'frag_06_c00001', 'frag_11_c00001']","[[], [], [8]]",11.493087827194515,12.493087827194515,"[[(1, 1), (2, 2)], [(2, 7), (3, 8), (1, 9)], [(1, 3), (2, 4), (3, 5), (4, 6)]]"
91,92,"['frag_04_c00001', 'frag_11_c00001', 'frag_06_c00001']","[[], [8], []]",11.493087827194515,12.493087827194515,"[[(1, 1), (2, 2)], [(1, 3), (2, 4), (3, 5), (4, 6)], [(2, 7), (3, 8), (1, 9)]]"
92,93,"['frag_11_c00001', 'frag_08_c00001']","[[], []]",12.538460019227934,12.538460019227934,"[[(2, 4), (3, 5), (4, 6), (5, 7), (1, 9)], [(1, 1), (2, 2), (3, 3), (4, 8)]]"
93,94,"['frag_11_c00001', 'frag_08_c00001']","[[], []]",12.538460019227934,12.538460019227934,"[[(2, 4), (3, 5), (4, 6), (5, 7), (1, 9)], [(1, 1), (2, 2), (3, 3), (4, 8)]]"
94,95,"['frag_11_c00001', 'frag_08_c00001']","[[], []]",12.538460019227934,12.538460019227934,"[[(2, 4), (3, 5), (4, 6), (5, 7), (1, 9)], [(1, 1), (2, 2), (3, 3), (4, 8)]]"
95,96,"['frag_08_c00001', 'frag_11_c00001']","[[], []]",12.538460019227934,12.538460019227934,"[[(1, 1), (2, 2), (3, 3), (4, 8)], [(2, 4), (3, 5), (4, 6), (5, 7), (1, 9)]]"
96,97,"['frag_15_c00001', 'frag_16_c00001']","[[6, 8], [7, 6, 8]]",7.546668414617155,12.546668414617155,"[[(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(7, 3), (5, 7), (6, 8), (1, 9)]]"
97,98,"['frag_15_c00001', 'frag_16_c00001']","[[6, 8], [7, 6, 8]]",7.546668414617155,12.546668414617155,"[[(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(7, 3), (5, 7), (6, 8), (1, 9)]]"
98,99,"['frag_16_c00001', 'frag_15_c00001']","[[7, 6, 8], [6, 8]]",7.546668414617155,12.546668414617155,"[[(7, 3), (5, 7), (6, 8), (1, 9)], [(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)]]"
99,100,"['frag_15_c00001', 'frag_16_c00001']","[[6, 8], [7, 6, 8]]",7.546668414617159,12.546668414617159,"[[(1, 1), (2, 2), (4, 4), (5, 5), (6, 6)], [(7, 3), (5, 7), (6, 8), (1, 9)]]"
100,101,"['frag_06_c00001', 'frag_15_c00001']","[[8], []]",11.57749913390533,12.57749913390533,"[[(1, 3), (3, 8)], [(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (7, 7), (3, 9)]]"
101,102,"['frag_15_c00001', 'frag_06_c00001']","[[], [8]]",11.577499133905334,12.577499133905334,"[[(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (7, 7), (3, 9)], [(1, 3), (3, 8)]]"
102,103,"['frag_06_c00001', 'frag_15_c00001']","[[8], []]",11.577499133905334,12.577499133905334,"[[(1, 3), (3, 8)], [(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (7, 7), (3, 9)]]"
103,104,"['frag_15_c00001', 'frag_06_c00001']","[[], [8]]",11.577499133905334,12.577499133905334,"[[(6, 1), (2, 2), (4, 4), (5, 5), (1, 6), (7, 7), (3, 9)], [(1, 3), (3, 8)]]"
104,105,"['frag_15_c00001', 'frag_16_c00001']","[[7, 8], [6, 6, 8]]",7.5819279098203225,12.581927909820322,"[[(1, 1), (2, 2), (3, 3), (5, 5), (6, 6)], [(2, 4), (5, 7), (6, 8), (7, 9)]]"
105,106,"['frag_16_c00001', 'frag_15_c00001']","[[6, 6, 8], [7, 8]]",7.5819279098203225,12.581927909820322,"[[(2, 4), (5, 7), (6, 8), (7, 9)], [(1, 1), (2, 2), (3, 3), (5, 5), (6, 6)]]"
106,107,"['frag_15_c00001', 'frag_16_c00001']","[[7, 8], [6, 6, 8]]",7.5819279098203225,12.581927909820322,"[[(1, 1), (2, 2), (3, 3), (5, 5), (6, 6)], [(2, 4), (5, 7), (6, 8), (7, 9)]]"
107,108,"['frag_15_c00001', 'frag_16_c00001']","[[7, 8], [6, 6, 8]]",7.5819279098203225,12.581927909820322,"[[(1, 1), (2, 2), (3, 3), (5, 5), (6, 6)], [(2, 4), (5, 7), (6, 8), (7, 9)]]"
108,109,"['frag_15_c00001', 'frag_16_c00001']","[[6, 8], [7, 6, 8]]",7.646377311727733,12.646377311727733,"[[(6, 1), (2, 2), (4, 4), (5, 5), (1, 6)], [(1, 3), (5, 7), (6, 8), (7, 9)]]"
109,110,"['frag_15_c00001', 'frag_16_c00001']","[[6, 8], [7, 6, 8]]",7.646377311727733,12.646377311727733,"[[(6, 1), (2, 2), (4, 4), (5, 5), (1, 6)], [(1, 3), (5, 7), (6, 8), (7, 9)]]"
110,111,"['frag_15_c00001', 'frag_16_c00001']","[[6, 8], [7, 6, 8]]",7.646377311727733,12.646377311727733,"[[(6, 1), (2, 2), (4, 4), (5, 5), (1, 6)], [(1, 3), (5, 7), (6, 8), (7, 9)]]"
111,112,"['frag_16_c00001', 'frag_15_c00001']","[[7, 6, 8], [6, 8]]",7.646377311727733,12.646377311727733,"[[(1, 3), (5, 7), (6, 8), (7, 9)], [(6, 1), (2, 2), (4, 4), (5, 5), (1, 6)]]"
112,113,"['frag_06_c00001', 'frag_15_c00001', 'frag_04_c00001']","[[], [8, 8], [6]]",9.65623725859512,12.65623725859512,"[[(2, 7), (3, 8), (1, 9)], [(2, 2), (3, 3), (4, 4), (5, 5), (6, 6)], [(1, 1)]]"
