,Fragments,ObjValNoPen,ObjValWithPen
80,"['frag_02_c00001', 'frag_04_c00001', 'frag_11_c00001']",16.71012693887701,16.71012693887701
81,"['frag_02_c00001', 'frag_04_c00001', 'frag_11_c00001']",16.71012693887701,16.71012693887701
82,"['frag_02_c00001', 'frag_03_c00001', 'frag_11_c00001']",17.03833830339704,16.71012693887701
83,"['frag_02_c00001', 'frag_03_c00001', 'frag_11_c00001']",17.03833830339704,17.03833830339704
84,"['frag_02_c00001', 'frag_03_c00001', 'frag_11_c00001']",17.03833830339704,17.03833830339704
85,"['frag_02_c00001', 'frag_03_c00001', 'frag_11_c00001']",17.03833830339704,17.03833830339704
86,"['frag_02_c00001', 'frag_03_c00001', 'frag_11_c00001']",17.03833830339704,17.03833830339704
87,"['frag_02_c00001', 'frag_03_c00001', 'frag_11_c00001']",17.038338303397154,17.03833830339704
88,"['frag_02_c00001', 'frag_03_c00001', 'frag_11_c00001']",17.038338303397154,17.038338303397154
89,"['frag_02_c00001', 'frag_03_c00001', 'frag_11_c00001']",17.038338303397154,17.038338303397154
90,"['frag_02_c00001', 'frag_02_c00001', 'frag_12_c00001']",18.21317596914946,17.038338303397154
91,"['frag_02_c00001', 'frag_02_c00001', 'frag_12_c00001']",18.21317596914946,18.21317596914946
92,"['frag_03_c00001', 'frag_04_c00001', 'frag_11_c00001']",18.221834616885417,18.21317596914946
93,"['frag_03_c00001', 'frag_04_c00001', 'frag_11_c00001']",18.221834616885417,18.221834616885417
94,"['frag_03_c00001', 'frag_04_c00001', 'frag_11_c00001']",18.221834616885417,18.221834616885417
95,"['frag_03_c00001', 'frag_04_c00001', 'frag_11_c00001']",18.221834616885417,18.221834616885417
96,"['frag_03_c00001', 'frag_04_c00001', 'frag_11_c00001']",18.221834616885417,18.221834616885417
97,"['frag_03_c00001', 'frag_04_c00001', 'frag_11_c00001']",18.22183461688553,18.221834616885417
98,"['frag_03_c00001', 'frag_04_c00001', 'frag_11_c00001']",18.22183461688553,18.22183461688553
99,"['frag_03_c00001', 'frag_04_c00001', 'frag_11_c00001']",18.22183461688553,18.22183461688553
100,"['frag_02_c00001', 'frag_06_c00001', 'frag_09_c00001']",18.561080264976795,18.22183461688553
101,"['frag_02_c00001', 'frag_06_c00001', 'frag_09_c00001']",18.561080264976795,18.561080264976795
102,"['frag_02_c00001', 'frag_06_c00001', 'frag_09_c00001']",18.56108026497691,18.561080264976795
103,"['frag_02_c00001', 'frag_06_c00001', 'frag_09_c00001']",18.56108026497691,18.56108026497691
104,"['frag_02_c00001', 'frag_06_c00001', 'frag_09_c00001']",18.56108026497691,18.56108026497691
105,"['frag_02_c00001', 'frag_06_c00001', 'frag_09_c00001']",18.56108026497691,18.56108026497691
