,SolN,Fragments,Excess,ObjValNoPen,ObjValWithPen,Assignments
417,418,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.06988984266010512,0.06988984266010512,"[[(1, 1)], [(2, 5), (1, 6)], [(2, 2), (3, 3), (5, 4), (1, 7), (4, 8), (6, 9)]]"
418,419,"['frag_04_c00001', 'frag_01_c00001', 'frag_13_c00001']","[[], [], []]",0.06988984266010512,0.06988984266010512,"[[(2, 5), (1, 6)], [(1, 1)], [(2, 2), (3, 3), (5, 4), (1, 7), (4, 8), (6, 9)]]"
419,420,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.06988984266010512,0.06988984266010512,"[[(1, 1)], [(2, 5), (1, 6)], [(2, 2), (3, 3), (5, 4), (1, 7), (4, 8), (6, 9)]]"
420,421,"['frag_04_c00001', 'frag_01_c00001', 'frag_13_c00001']","[[], [], []]",0.07001715627131055,0.07001715627131055,"[[(2, 2), (1, 6)], [(1, 7)], [(1, 1), (3, 3), (4, 4), (2, 5), (5, 8), (6, 9)]]"
421,422,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.07001715627131055,0.07001715627131055,"[[(1, 7)], [(2, 2), (1, 6)], [(1, 1), (3, 3), (4, 4), (2, 5), (5, 8), (6, 9)]]"
422,423,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.07001715627131055,0.07001715627131055,"[[(1, 7)], [(2, 2), (1, 6)], [(1, 1), (3, 3), (4, 4), (2, 5), (5, 8), (6, 9)]]"
423,424,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.07001715627131055,0.07001715627131055,"[[(1, 7)], [(2, 2), (1, 6)], [(1, 1), (3, 3), (4, 4), (2, 5), (5, 8), (6, 9)]]"
424,425,"['frag_04_c00001', 'frag_01_c00001', 'frag_13_c00001']","[[], [], []]",0.07001715627131055,0.07001715627131055,"[[(2, 2), (1, 6)], [(1, 7)], [(1, 1), (3, 3), (4, 4), (2, 5), (5, 8), (6, 9)]]"
425,426,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.07001715627131055,0.07001715627131055,"[[(1, 7)], [(2, 2), (1, 6)], [(1, 1), (3, 3), (4, 4), (2, 5), (5, 8), (6, 9)]]"
426,427,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.07001715627131233,0.07001715627131233,"[[(1, 7)], [(2, 2), (1, 6)], [(1, 1), (3, 3), (4, 4), (2, 5), (5, 8), (6, 9)]]"
427,428,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.07001715627131233,0.07001715627131233,"[[(1, 7)], [(2, 2), (1, 6)], [(1, 1), (3, 3), (4, 4), (2, 5), (5, 8), (6, 9)]]"
428,429,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",0.07018381602983581,0.07018381602983581,"[[(2, 2), (1, 6)], [(4, 1), (7, 3), (6, 4), (3, 5), (5, 7), (2, 8), (1, 9)]]"
429,430,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",0.07018381602983581,0.07018381602983581,"[[(2, 2), (1, 6)], [(4, 1), (7, 3), (6, 4), (3, 5), (5, 7), (2, 8), (1, 9)]]"
430,431,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",0.07018381602983581,0.07018381602983581,"[[(2, 2), (1, 6)], [(4, 1), (7, 3), (6, 4), (3, 5), (5, 7), (2, 8), (1, 9)]]"
431,432,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",0.07018381602983759,0.07018381602983759,"[[(2, 2), (1, 6)], [(4, 1), (7, 3), (6, 4), (3, 5), (5, 7), (2, 8), (1, 9)]]"
432,433,"['frag_06_c00001', 'frag_14_c00001']","[[], []]",0.07023143665432663,0.07023143665432663,"[[(2, 1), (3, 8), (1, 9)], [(2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (6, 7)]]"
433,434,"['frag_14_c00001', 'frag_06_c00001']","[[], []]",0.07023143665432663,0.07023143665432663,"[[(2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (6, 7)], [(2, 1), (3, 8), (1, 9)]]"
434,435,"['frag_06_c00001', 'frag_14_c00001']","[[], []]",0.07023143665432663,0.07023143665432663,"[[(2, 1), (3, 8), (1, 9)], [(2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (6, 7)]]"
435,436,"['frag_14_c00001', 'frag_06_c00001']","[[], []]",0.0702314366543284,0.0702314366543284,"[[(2, 2), (3, 3), (4, 4), (5, 5), (1, 6), (6, 7)], [(2, 1), (3, 8), (1, 9)]]"
436,437,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.0705045520591554,0.0705045520591554,"[[(1, 7)], [(1, 1), (2, 5)], [(2, 2), (3, 3), (5, 4), (1, 6), (4, 8), (6, 9)]]"
437,438,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.0705045520591554,0.0705045520591554,"[[(1, 7)], [(1, 1), (2, 5)], [(2, 2), (3, 3), (5, 4), (1, 6), (4, 8), (6, 9)]]"
438,439,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.0705045520591554,0.0705045520591554,"[[(1, 7)], [(1, 1), (2, 5)], [(2, 2), (3, 3), (5, 4), (1, 6), (4, 8), (6, 9)]]"
439,440,"['frag_04_c00001', 'frag_01_c00001', 'frag_13_c00001']","[[], [], []]",0.0705045520591554,0.0705045520591554,"[[(1, 1), (2, 5)], [(1, 7)], [(2, 2), (3, 3), (5, 4), (1, 6), (4, 8), (6, 9)]]"
440,441,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.0705045520591554,0.0705045520591554,"[[(1, 7)], [(1, 1), (2, 5)], [(2, 2), (3, 3), (5, 4), (1, 6), (4, 8), (6, 9)]]"
441,442,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.0705045520591554,0.0705045520591554,"[[(1, 7)], [(1, 1), (2, 5)], [(2, 2), (3, 3), (5, 4), (1, 6), (4, 8), (6, 9)]]"
442,443,"['frag_01_c00001', 'frag_04_c00001', 'frag_13_c00001']","[[], [], []]",0.0705045520591554,0.0705045520591554,"[[(1, 7)], [(1, 1), (2, 5)], [(2, 2), (3, 3), (5, 4), (1, 6), (4, 8), (6, 9)]]"
443,444,"['frag_04_c00001', 'frag_01_c00001', 'frag_13_c00001']","[[], [], []]",0.0705045520591554,0.0705045520591554,"[[(1, 1), (2, 5)], [(1, 7)], [(2, 2), (3, 3), (5, 4), (1, 6), (4, 8), (6, 9)]]"
444,445,"['frag_05_c00001', 'frag_13_c00001']","[[], []]",0.07079347413080406,0.07079347413080406,"[[(1, 2), (3, 6), (2, 7)], [(1, 1), (3, 3), (4, 4), (2, 5), (5, 8), (6, 9)]]"
445,446,"['frag_13_c00001', 'frag_05_c00001']","[[], []]",0.07079347413080406,0.07079347413080406,"[[(1, 1), (3, 3), (4, 4), (2, 5), (5, 8), (6, 9)], [(1, 2), (3, 6), (2, 7)]]"
446,447,"['frag_13_c00001', 'frag_05_c00001']","[[], []]",0.07079347413080406,0.07079347413080406,"[[(1, 1), (3, 3), (4, 4), (2, 5), (5, 8), (6, 9)], [(1, 2), (3, 6), (2, 7)]]"
447,448,"['frag_05_c00001', 'frag_13_c00001']","[[], []]",0.07079347413080583,0.07079347413080583,"[[(1, 2), (3, 6), (2, 7)], [(1, 1), (3, 3), (4, 4), (2, 5), (5, 8), (6, 9)]]"
448,449,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",0.07079842860856367,0.07079842860856367,"[[(2, 3), (1, 6)], [(4, 1), (7, 2), (2, 4), (3, 5), (5, 7), (6, 8), (1, 9)]]"
449,450,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",0.07079842860856367,0.07079842860856367,"[[(2, 3), (1, 6)], [(4, 1), (7, 2), (2, 4), (3, 5), (5, 7), (6, 8), (1, 9)]]"
450,451,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",0.07079842860856367,0.07079842860856367,"[[(2, 3), (1, 6)], [(4, 1), (7, 2), (2, 4), (3, 5), (5, 7), (6, 8), (1, 9)]]"
451,452,"['frag_04_c00001', 'frag_16_c00001']","[[], []]",0.07079842860856367,0.07079842860856367,"[[(2, 3), (1, 6)], [(4, 1), (7, 2), (2, 4), (3, 5), (5, 7), (6, 8), (1, 9)]]"
452,453,"['frag_12_c00001', 'frag_08_c00001']","[[], []]",0.07086606054918221,0.07086606054918221,"[[(2, 1), (5, 3), (1, 5), (3, 7), (4, 8)], [(2, 2), (4, 4), (1, 6), (3, 9)]]"
453,454,"['frag_12_c00001', 'frag_08_c00001']","[[], []]",0.07086606054918221,0.07086606054918221,"[[(2, 1), (5, 3), (1, 5), (3, 7), (4, 8)], [(2, 2), (4, 4), (1, 6), (3, 9)]]"
454,455,"['frag_12_c00001', 'frag_08_c00001']","[[], []]",0.07086606054918221,0.07086606054918221,"[[(2, 1), (5, 3), (1, 5), (3, 7), (4, 8)], [(2, 2), (4, 4), (1, 6), (3, 9)]]"
