,SolN,Fragments,ObjValNoPen,ObjValWithPen
162,163,"['frag_08_c00001', 'frag_15_c00001']",162.9306390718018,362.9306390718018
163,164,"['frag_02_c00001', 'frag_08_c00001', 'frag_10_c00001']",264.0331614520194,364.0331614520194
164,165,"['frag_03_c00001', 'frag_04_c00001', 'frag_15_c00001']",165.64715310040333,365.64715310040333
165,166,"['frag_04_c00001', 'frag_08_c00001', 'frag_11_c00001']",166.41370857984634,366.41370857984634
166,167,"['frag_04_c00001', 'frag_06_c00001', 'frag_14_c00001']",167.27375569509059,367.2737556950906
167,168,"['frag_03_c00001', 'frag_09_c00001', 'frag_10_c00001']",267.2866113948171,367.2866113948171
168,169,"['frag_03_c00001', 'frag_08_c00001', 'frag_09_c00001']",268.49238831521393,368.49238831521393
169,170,"['frag_02_c00001', 'frag_03_c00001', 'frag_04_c00001', 'frag_08_c00001']",270.1390598081067,370.1390598081067
170,171,"['frag_08_c00001', 'frag_16_c00001']",171.38954421559083,371.38954421559083
171,172,"['frag_01_c00001', 'frag_09_c00001', 'frag_12_c00001']",271.3960020816669,371.3960020816669
172,173,"['frag_02_c00001', 'frag_04_c00001', 'frag_13_c00001']",272.6264381721228,372.6264381721228
173,174,"['frag_02_c00001', 'frag_03_c00001', 'frag_04_c00001', 'frag_10_c00001']",273.2496795186821,373.2496795186821
174,175,"['frag_04_c00001', 'frag_07_c00001', 'frag_09_c00001']",273.43247159034297,373.43247159034297
175,176,"['frag_10_c00001', 'frag_15_c00001']",174.25426120028328,374.2542612002833
176,177,"['frag_11_c00001', 'frag_14_c00001']",174.40541507187277,374.40541507187277
177,178,"['frag_01_c00001', 'frag_08_c00001', 'frag_14_c00001']",174.59896270789477,374.59896270789477
178,179,"['frag_09_c00001', 'frag_13_c00001']",275.3257076080206,375.3257076080206
179,180,"['frag_01_c00001', 'frag_02_c00001', 'frag_06_c00001', 'frag_11_c00001']",175.6678171758141,375.6678171758141
180,181,"['frag_01_c00001', 'frag_02_c00001', 'frag_04_c00001', 'frag_12_c00001']",277.7793519824304,377.7793519824304
