,SolN,Fragments,ObjValNoPen,ObjValWithPen
75,76,"['frag_01_c00001', 'frag_02_c00001', 'frag_05_c00001', 'frag_06_c00001']",0.5300711502492508,0.5300711502492508
76,77,"['frag_02_c00001', 'frag_03_c00001', 'frag_04_c00001', 'frag_05_c00001']",0.5444725273006554,0.5444725273006554
77,78,"['frag_01_c00001', 'frag_02_c00001', 'frag_04_c00001', 'frag_10_c00001']",0.5483242975121616,0.5483242975121616
78,79,"['frag_01_c00001', 'frag_02_c00001', 'frag_04_c00001', 'frag_08_c00001']",0.5495274971057214,0.5495274971057214
79,80,"['frag_01_c00001', 'frag_04_c00001', 'frag_05_c00001', 'frag_06_c00001']",0.6483561995156606,0.6483561995156606
80,81,"['frag_01_c00001', 'frag_02_c00001', 'frag_04_c00001', 'frag_09_c00001']",0.6645245105409678,0.6645245105409678
81,82,"['frag_06_c00001', 'frag_15_c00001']",0.044921953077356136,1.0449219530773561
82,83,"['frag_06_c00001', 'frag_16_c00001']",0.04512440151439989,1.0451244015144
83,84,"['frag_11_c00001', 'frag_12_c00001']",0.05054684382883856,1.0505468438288386
84,85,"['frag_08_c00001', 'frag_14_c00001']",0.05260393897243176,1.0526039389724318
85,86,"['frag_10_c00001', 'frag_14_c00001']",0.054281382802605194,1.0542813828026052
86,87,"['frag_10_c00001', 'frag_13_c00001']",0.05766855560069395,1.057668555600694
87,88,"['frag_08_c00001', 'frag_13_c00001']",0.057951488258128236,1.0579514882581282
88,89,"['frag_05_c00001', 'frag_16_c00001']",0.06453599577076652,1.0645359957707665
89,90,"['frag_07_c00001', 'frag_14_c00001']",0.06540776443226726,1.0654077644322673
90,91,"['frag_09_c00001', 'frag_13_c00001']",0.08775409839279646,1.0877540983927965
91,92,"['frag_05_c00001', 'frag_15_c00001']",0.09083303599819992,1.0908330359982
92,93,"['frag_09_c00001', 'frag_14_c00001']",0.09194033194452089,1.091940331944521
93,94,"['frag_07_c00001', 'frag_13_c00001']",0.09254437427585138,1.0925443742758514
94,95,"['frag_05_c00001', 'frag_06_c00001', 'frag_07_c00001']",0.16954479851536597,1.169544798515366
95,96,"['frag_03_c00001', 'frag_05_c00001', 'frag_12_c00001']",0.17920657801093398,1.179206578010934
96,97,"['frag_03_c00001', 'frag_05_c00001', 'frag_11_c00001']",0.18079490447077085,1.1807949044707708
97,98,"['frag_01_c00001', 'frag_03_c00001', 'frag_16_c00001']",0.1817580229872675,1.1817580229872675
98,99,"['frag_03_c00001', 'frag_06_c00001', 'frag_12_c00001']",0.18451782758381974,1.1845178275838197
99,100,"['frag_03_c00001', 'frag_06_c00001', 'frag_11_c00001']",0.1860460530150121,1.186046053015012
100,101,"['frag_05_c00001', 'frag_06_c00001', 'frag_08_c00001']",0.1888652357679117,1.1888652357679117
101,102,"['frag_05_c00001', 'frag_06_c00001', 'frag_10_c00001']",0.19124943936806638,1.1912494393680664
102,103,"['frag_04_c00001', 'frag_06_c00001', 'frag_11_c00001']",0.19427555284925901,1.194275552849259
103,104,"['frag_04_c00001', 'frag_06_c00001', 'frag_12_c00001']",0.19433294382311495,1.194332943823115
104,105,"['frag_01_c00001', 'frag_07_c00001', 'frag_12_c00001']",0.19443504902840303,1.194435049028403
